s0,action,reward,s2_0,done
-0.19932758920423058,-1,-1.4325514407238629,-1.4325514407238629,0
-1.4325514407238629,1,-0.4634053378527668,-0.4634053378527668,0
-0.4634053378527668,1,-0.40192031029537933,0.40192031029537933,0
0.40192031029537933,1,-1.4957631960533977,1.4957631960533977,0
1.4957631960533977,-1,-0.49616154421580605,0.49616154421580605,0
0.49616154421580605,-1,-0.44322326863065786,-0.44322326863065786,0
-0.44322326863065786,-1,-1.4826357156864372,-1.4826357156864372,0
-1.4826357156864372,-1,-2.5865728762795355,-2.5865728762795355,0
-2.5865728762795355,1,-1.6734009494595314,-1.6734009494595314,0
-1.6734009494595314,1,-0.8267022161853045,-0.8267022161853045,0
-0.8267022161853045,-1,-1.9530656231354613,-1.9530656231354613,0
-1.9530656231354613,-1,-3.100494928686314,-3.100494928686314,0
-3.100494928686314,1,-2.204065196467625,-2.204065196467625,0
-2.204065196467625,-1,-3.3132930128707434,-3.3132930128707434,0
-3.3132930128707434,-1,-4.273883702367922,-4.273883702367922,0
-4.273883702367922,-1,-5.238397537902422,-5.238397537902422,0
-5.238397537902422,1,-4.199097117216604,-4.199097117216604,0
-4.199097117216604,1,-3.0815975809914455,-3.0815975809914455,0
-3.0815975809914455,-1,-4.089431370129057,-4.089431370129057,0
-2.528549299697067,-1,-3.524792964558956,-3.524792964558956,0
-3.524792964558956,1,-2.5399948551222256,-2.5399948551222256,0
-2.5399948551222256,-1,-3.3099979426835784,-3.3099979426835784,0
-3.3099979426835784,1,-2.4541321172551154,-2.4541321172551154,0
-2.4541321172551154,1,-1.325218933711371,-1.325218933711371,0
-1.325218933711371,-1,-2.259578277162374,-2.259578277162374,0
-2.259578277162374,-1,-3.307530776625552,-3.307530776625552,0
-3.307530776625552,-1,-4.144598924881391,-4.144598924881391,0
-4.144598924881391,1,-3.329409936120245,-3.329409936120245,0
-3.329409936120245,1,-2.381586601850152,-2.381586601850152,0
-2.381586601850152,1,-1.5024348222770596,-1.5024348222770596,0
-1.5024348222770596,1,-0.4612264757899136,-0.4612264757899136,0
-0.4612264757899136,-1,-1.5725328859086314,-1.5725328859086314,0
-1.5725328859086314,-1,-2.5292264912344997,-2.5292264912344997,0
-2.5292264912344997,-1,-3.547870132816655,-3.547870132816655,0
-3.547870132816655,1,-2.5958055270822635,-2.5958055270822635,0
-2.5958055270822635,-1,-3.5569408024789326,-3.5569408024789326,0
-3.5569408024789326,-1,-4.5838029648727385,-4.5838029648727385,0
-4.5838029648727385,-1,-5.692666449178643,-5.692666449178643,0
-5.692666449178643,-1,-6.4125291502151445,-6.4125291502151445,1
-4.541479816252984,-1,-5.662505995337678,-5.662505995337678,0
-5.662505995337678,-1,-6.5196825738902096,-6.5196825738902096,1
-0.295677523367587,-1,-1.379887392339726,-1.379887392339726,0
-1.379887392339726,-1,-2.506615061176999,-2.506615061176999,0
-2.506615061176999,1,-1.4240004995729474,-1.4240004995729474,0
-1.4240004995729474,1,-0.3918352336137888,-0.3918352336137888,0
-0.3918352336137888,-1,-1.3519639534347543,-1.3519639534347543,0
-1.3519639534347543,1,-0.3889662000184787,-0.3889662000184787,0
-0.3889662000184787,-1,-1.4169012247241708,-1.4169012247241708,0
-1.4169012247241708,1,-0.45399433508493764,-0.45399433508493764,0
-0.45399433508493764,-1,-1.4621136534984847,-1.4621136534984847,0
-1.4621136534984847,-1,-2.3785803099620013,-2.3785803099620013,0
-2.3785803099620013,1,-1.3449727687114668,-1.3449727687114668,0
-1.3449727687114668,1,-0.2949614857493801,-0.2949614857493801,0
-0.2949614857493801,1,-0.7549944050755402,0.7549944050755402,0
0.7549944050755402,-1,-0.15656135118628606,-0.15656135118628606,0
-0.15656135118628606,-1,-1.1277463470322606,-1.1277463470322606,0
-1.1277463470322606,1,-0.09186153976436874,-0.09186153976436874,0
-0.09186153976436874,1,-1.027019084354947,1.027019084354947,0
1.027019084354947,1,-1.960514492554636,1.960514492554636,0
1.960514492554636,-1,-0.8749402345594853,0.8749402345594853,0
0.8749402345594853,-1,-0.24365192535920027,-0.24365192535920027,0
-3.9209428277702383,-1,-4.937207256747953,-4.937207256747953,0
-4.937207256747953,1,-3.9033489476593166,-3.9033489476593166,0
-3.9033489476593166,-1,-5.1446937646876645,-5.1446937646876645,0
-5.1446937646876645,-1,-6.098892209538679,-6.098892209538679,1
4.599281205835016,1,-5.712745175817122,5.712745175817122,0
5.712745175817122,-1,-4.645553444770623,4.645553444770623,0
4.645553444770623,-1,-3.6252216162288717,3.6252216162288717,0
3.6252216162288717,1,-4.737441949558209,4.737441949558209,0
4.737441949558209,-1,-3.8757555142360247,3.8757555142360247,0
3.8757555142360247,-1,-2.8077402776608427,2.8077402776608427,0
2.8077402776608427,1,-3.8259184009195586,3.8259184009195586,0
3.8259184009195586,1,-4.855360298687963,4.855360298687963,0
4.855360298687963,1,-5.892725639250078,5.892725639250078,0
5.892725639250078,1,-6.866468073318516,6.866468073318516,1
-1.1241833256316691,-1,-2.0031811944870945,-2.0031811944870945,0
-2.0031811944870945,-1,-2.975350989330777,-2.975350989330777,0
-2.975350989330777,1,-1.9197957411475213,-1.9197957411475213,0
-1.9197957411475213,-1,-2.9806417492907475,-2.9806417492907475,0
-2.9806417492907475,-1,-3.891420762009749,-3.891420762009749,0
-3.891420762009749,1,-2.869608325041649,-2.869608325041649,0
-2.869608325041649,1,-1.8990794289260673,-1.8990794289260673,0
-1.8990794289260673,-1,-3.020961262247833,-3.020961262247833,0
-3.020961262247833,-1,-4.069505399158243,-4.069505399158243,0
-4.069505399158243,1,-3.180452953642217,-3.180452953642217,0
-3.180452953642217,1,-2.104303979748281,-2.104303979748281,0
-2.104303979748281,-1,-2.9822609887893945,-2.9822609887893945,0
-2.9822609887893945,-1,-3.8906340688964076,-3.8906340688964076,0
-3.8906340688964076,1,-2.6420320442686402,-2.6420320442686402,0
-2.6420320442686402,1,-1.6880727364183377,-1.6880727364183377,0
-1.6880727364183377,1,-0.6284155019299826,-0.6284155019299826,0
-0.6284155019299826,-1,-1.7465509983882672,-1.7465509983882672,0
-1.7465509983882672,1,-0.7662760624234972,-0.7662760624234972,0
-0.7662760624234972,-1,-1.914010983308985,-1.914010983308985,0
-1.914010983308985,-1,-2.857191551578506,-2.857191551578506,0
-1.6615793565661416,-1,-2.707618589831807,-2.707618589831807,0
-2.707618589831807,1,-1.7104155312805052,-1.7104155312805052,0
-1.7104155312805052,-1,-2.6830540731639347,-2.6830540731639347,0
-2.6830540731639347,-1,-3.743104736705331,-3.743104736705331,0
-3.743104736705331,1,-2.636176366065813,-2.636176366065813,0
-2.636176366065813,-1,-3.6569968918648095,-3.6569968918648095,0
-3.6569968918648095,-1,-4.735769135191361,-4.735769135191361,0
-4.735769135191361,1,-3.713139908467017,-3.713139908467017,0
-3.713139908467017,-1,-4.516784625112636,-4.516784625112636,0
-4.516784625112636,1,-3.483268568459124,-3.483268568459124,0
-3.483268568459124,-1,-4.519554131196485,-4.519554131196485,0
-4.519554131196485,1,-3.6723002668083553,-3.6723002668083553,0
-3.6723002668083553,-1,-4.694241498905562,-4.694241498905562,0
-4.694241498905562,1,-3.6707486863967507,-3.6707486863967507,0
-3.6707486863967507,-1,-4.709506775522308,-4.709506775522308,0
-4.709506775522308,-1,-5.876045239346408,-5.876045239346408,0
-5.876045239346408,-1,-6.961101778296752,-6.961101778296752,1
4.277322797830038,1,-5.422776643918814,5.422776643918814,0
5.422776643918814,-1,-4.398413638347021,4.398413638347021,0
4.398413638347021,1,-5.321938668326449,5.321938668326449,0
5.321938668326449,1,-6.224908718717047,6.224908718717047,1
1.5641313422967293,1,-2.6381234183213844,2.6381234183213844,0
2.6381234183213844,1,-3.7785550465208795,3.7785550465208795,0
3.7785550465208795,-1,-2.8030786313103033,2.8030786313103033,0
2.8030786313103033,-1,-1.8980427811719567,1.8980427811719567,0
1.8980427811719567,-1,-0.7265334464537028,0.7265334464537028,0
0.7265334464537028,-1,-0.2057028433538084,-0.2057028433538084,0
-0.2057028433538084,-1,-1.2064702497222588,-1.2064702497222588,0
-1.2064702497222588,1,-0.12127734264317454,-0.12127734264317454,0
-0.12127734264317454,-1,-1.0297905628333897,-1.0297905628333897,0
-1.0297905628333897,1,-0.023212093885914713,-0.023212093885914713,0
-0.023212093885914713,-1,-1.083295057795506,-1.083295057795506,0
-1.083295057795506,1,-0.005325439577556615,-0.005325439577556615,0
-0.005325439577556615,1,-0.9886591104819307,0.9886591104819307,0
0.9886591104819307,-1,-0.09861938487083359,-0.09861938487083359,0
-0.09861938487083359,1,-0.8093653919833979,0.8093653919833979,0
0.8093653919833979,1,-1.6616489503521596,1.6616489503521596,0
1.6616489503521596,-1,-0.6106198343958533,0.6106198343958533,0
0.6106198343958533,-1,-0.27911096099670885,-0.27911096099670885,0
-0.27911096099670885,1,-0.7386720189738346,0.7386720189738346,0
0.7386720189738346,-1,-0.3143047516184695,-0.3143047516184695,0
0.4773744432427396,1,-1.5578600370607476,1.5578600370607476,0
1.5578600370607476,1,-2.3916075868471385,2.3916075868471385,0
2.3916075868471385,-1,-1.2419086879607086,1.2419086879607086,0
1.2419086879607086,1,-2.204581302161173,2.204581302161173,0
2.204581302161173,1,-3.017409790188769,3.017409790188769,0
3.017409790188769,-1,-1.9484310357158583,1.9484310357158583,0
1.9484310357158583,-1,-0.8116061112177567,0.8116061112177567,0
0.8116061112177567,-1,-0.13962234616237512,-0.13962234616237512,0
-0.13962234616237512,-1,-1.09585678327155,-1.09585678327155,0
-1.09585678327155,-1,-2.125921187245147,-2.125921187245147,0
-2.125921187245147,-1,-3.315917279061841,-3.315917279061841,0
-3.315917279061841,1,-2.3396316700054585,-2.3396316700054585,0
-2.3396316700054585,-1,-3.3067690584678484,-3.3067690584678484,0
-3.3067690584678484,-1,-4.225696391743947,-4.225696391743947,0
-4.225696391743947,-1,-5.05035592901265,-5.05035592901265,0
-5.05035592901265,-1,-5.938506110970481,-5.938506110970481,0
-5.938506110970481,-1,-6.922028458063688,-6.922028458063688,1
-3.9842785635533873,-1,-4.932156984434514,-4.932156984434514,0
-4.932156984434514,-1,-6.140590146568794,-6.140590146568794,1
3.112888539460398,1,-4.175942960328743,4.175942960328743,0
4.175942960328743,-1,-3.116920986535807,3.116920986535807,0
3.116920986535807,1,-3.9928300799848264,3.9928300799848264,0
3.9928300799848264,-1,-2.952796308157554,2.952796308157554,0
2.952796308157554,1,-3.9225034815769915,3.9225034815769915,0
3.9225034815769915,1,-4.941680724941405,4.941680724941405,0
4.941680724941405,-1,-3.867937336043008,3.867937336043008,0
3.867937336043008,1,-4.870434322381205,4.870434322381205,0
4.870434322381205,-1,-3.9882049578167065,3.9882049578167065,0
3.9882049578167065,1,-4.820908796862993,4.820908796862993,0
4.820908796862993,1,-5.609218537667358,5.609218537667358,0
5.609218537667358,-1,-4.733809922529204,4.733809922529204,0
4.733809922529204,-1,-3.5874472767259755,3.5874472767259755,0
3.5874472767259755,-1,-2.5494400800367303,2.5494400800367303,0
2.5494400800367303,1,-3.610288048167379,3.610288048167379,0
3.610288048167379,-1,-2.6043654313003017,2.6043654313003017,0
2.6043654313003017,1,-3.597036643399944,3.597036643399944,0
3.597036643399944,1,-4.604276308181774,4.604276308181774,0
4.604276308181774,-1,-3.8561477181112203,3.8561477181112203,0
3.8561477181112203,1,-5.034210213702941,5.034210213702941,0
2.807179957065223,1,-3.7878644345802654,3.7878644345802654,0
3.7878644345802654,1,-4.590025942922957,4.590025942922957,0
4.590025942922957,1,-5.592644457841537,5.592644457841537,0
5.592644457841537,-1,-4.599773183896483,4.599773183896483,0
4.599773183896483,1,-5.663668865317757,5.663668865317757,0
5.663668865317757,1,-6.592820055164848,6.592820055164848,1
-2.0462299615938395,-1,-3.1230037634567775,-3.1230037634567775,0
-3.1230037634567775,-1,-4.1991682873503535,-4.1991682873503535,0
-4.1991682873503535,1,-3.121374510592323,-3.121374510592323,0
-3.121374510592323,1,-2.1358075573726323,-2.1358075573726323,0
-2.1358075573726323,1,-1.1475494097512282,-1.1475494097512282,0
-1.1475494097512282,1,-0.04426006134206101,-0.04426006134206101,0
-0.04426006134206101,-1,-0.9128900001628674,-0.9128900001628674,0
-0.9128900001628674,-1,-2.12567457235622,-2.12567457235622,0
-2.12567457235622,-1,-3.1385519978346443,-3.1385519978346443,0
-3.1385519978346443,-1,-4.2795784506520445,-4.2795784506520445,0
-4.2795784506520445,1,-3.318257784437777,-3.318257784437777,0
-3.318257784437777,-1,-4.318931400049188,-4.318931400049188,0
-4.318931400049188,-1,-5.354416857356609,-5.354416857356609,0
-5.354416857356609,1,-4.45694440042358,-4.45694440042358,0
-4.45694440042358,-1,-5.564545064195059,-5.564545064195059,0
-5.564545064195059,-1,-6.491750925291834,-6.491750925291834,1
-0.769855537582373,-1,-1.6726625032383096,-1.6726625032383096,0
-1.6726625032383096,1,-0.6583196095345771,-0.6583196095345771,0
-0.6583196095345771,1,-0.259043861938836,0.259043861938836,0
0.259043861938836,-1,-0.7801790991955664,-0.7801790991955664,0
-0.7801790991955664,-1,-1.6123611069830794,-1.6123611069830794,0
-1.6123611069830794,1,-0.6196580501712072,-0.6196580501712072,0
-0.6196580501712072,-1,-1.637831403932798,-1.637831403932798,0
-1.637831403932798,1,-0.7319695525467245,-0.7319695525467245,0
-0.7319695525467245,1,-0.07857233240604522,0.07857233240604522,0
0.07857233240604522,1,-1.0625684650481109,1.0625684650481109,0
1.0625684650481109,1,-2.095116976280573,2.095116976280573,0
2.095116976280573,-1,-1.2050754227133398,1.2050754227133398,0
1.2050754227133398,-1,-0.019774230736625764,-0.019774230736625764,0
-0.019774230736625764,1,-0.8677161365610713,0.8677161365610713,0
0.8677161365610713,1,-1.8096420275054261,1.8096420275054261,0
1.8096420275054261,1,-2.809293942648106,2.809293942648106,0
2.809293942648106,-1,-1.7947905734952638,1.7947905734952638,0
1.7947905734952638,1,-2.7826217049265365,2.7826217049265365,0
2.7826217049265365,1,-3.823431310783531,3.823431310783531,0
3.823431310783531,1,-4.733101999705621,4.733101999705621,0
1.6144083845077475,-1,-0.6601259376234506,0.6601259376234506,0
0.6601259376234506,-1,-0.2767105413944825,-0.2767105413944825,0
-0.2767105413944825,-1,-1.0607363101276688,-1.0607363101276688,0
-1.0607363101276688,1,-0.15701648652451855,-0.15701648652451855,0
-0.15701648652451855,-1,-1.1436924811270373,-1.1436924811270373,0
-1.1436924811270373,1,-0.05327778677807474,0.05327778677807474,0
0.05327778677807474,-1,-0.7285653051251045,-0.7285653051251045,0
-0.7285653051251045,1,-0.23482546358412176,0.23482546358412176,0
0.23482546358412176,-1,-0.5641594514069648,-0.5641594514069648,0
-0.5641594514069648,1,-0.5161036187253969,0.5161036187253969,0
0.5161036187253969,-1,-0.3343749314877461,-0.3343749314877461,0
-0.3343749314877461,1,-0.7426071588280325,0.7426071588280325,0
0.7426071588280325,1,-1.7731517832140697,1.7731517832140697,0
1.7731517832140697,-1,-0.9940904958043617,0.9940904958043617,0
0.9940904958043617,-1,-0.05877050061941255,-0.05877050061941255,0
-0.05877050061941255,1,-1.1314578134159845,1.1314578134159845,0
1.1314578134159845,1,-2.3375267067887764,2.3375267067887764,0
2.3375267067887764,1,-3.4738315389164516,3.4738315389164516,0
3.4738315389164516,-1,-2.4666586407353517,2.4666586407353517,0
2.4666586407353517,-1,-1.4911021755332534,1.4911021755332534,0
-1.0586675717168825,1,-0.13278383858036547,-0.13278383858036547,0
-0.13278383858036547,1,-0.9479901170180496,0.9479901170180496,0
0.9479901170180496,1,-2.1060240941003467,2.1060240941003467,0
2.1060240941003467,1,-3.197680855478117,3.197680855478117,0
3.197680855478117,1,-4.30342358418953,4.30342358418953,0
4.30342358418953,-1,-3.295342026873174,3.295342026873174,0
3.295342026873174,1,-4.121133781102578,4.121133781102578,0
4.121133781102578,1,-5.075611723014307,5.075611723014307,0
5.075611723014307,-1,-4.049735281827069,4.049735281827069,0
4.049735281827069,-1,-3.000030033143501,3.000030033143501,0
3.000030033143501,-1,-2.0054995196809635,2.0054995196809635,0
2.0054995196809635,1,-3.0496414956702584,3.0496414956702584,0
3.0496414956702584,1,-4.134943014494608,4.134943014494608,0
4.134943014494608,-1,-3.1071310280579745,3.1071310280579745,0
3.1071310280579745,-1,-1.916755087493515,1.916755087493515,0
1.916755087493515,1,-2.868467315564401,2.868467315564401,0
2.868467315564401,1,-3.8728383552635997,3.8728383552635997,0
3.8728383552635997,1,-4.995119147476941,4.995119147476941,0
4.995119147476941,-1,-3.9383383632585303,3.9383383632585303,0
3.9383383632585303,1,-4.989592726098471,4.989592726098471,0
0.7322295755624362,1,-1.7275252307325881,1.7275252307325881,0
1.7275252307325881,1,-2.872956240912237,2.872956240912237,0
2.872956240912237,1,-3.915838341513452,3.915838341513452,0
3.915838341513452,-1,-2.807737134537196,2.807737134537196,0
2.807737134537196,-1,-1.7103543009463755,1.7103543009463755,0
1.7103543009463755,1,-2.636204758205309,2.636204758205309,0
2.636204758205309,1,-3.7361678625646575,3.7361678625646575,0
3.7361678625646575,1,-4.823821913793888,4.823821913793888,0
4.823821913793888,-1,-3.4783964285097886,3.4783964285097886,0
3.4783964285097886,1,-4.470257859081377,4.470257859081377,0
4.470257859081377,1,-5.485021669120068,5.485021669120068,0
5.485021669120068,-1,-4.388807316234137,4.388807316234137,0
4.388807316234137,1,-5.3497598165397475,5.3497598165397475,0
5.3497598165397475,-1,-4.482859671452717,4.482859671452717,0
4.482859671452717,1,-5.523743992634167,5.523743992634167,0
5.523743992634167,-1,-4.473785728602984,4.473785728602984,0
4.473785728602984,1,-5.455054892442179,5.455054892442179,0
5.455054892442179,1,-6.432267579542623,6.432267579542623,1
-2.884794822557726,-1,-3.741209176149136,-3.741209176149136,0
-3.741209176149136,1,-2.7127524971016834,-2.7127524971016834,0
-2.7127524971016834,-1,-3.76885758230391,-3.76885758230391,0
-3.76885758230391,-1,-4.793940949485034,-4.793940949485034,0
-4.793940949485034,1,-3.6294054542579595,-3.6294054542579595,0
-3.6294054542579595,1,-2.652921942083069,-2.652921942083069,0
-2.652921942083069,-1,-3.7218496043983076,-3.7218496043983076,0
-3.7218496043983076,1,-2.7903492194109467,-2.7903492194109467,0
-2.7903492194109467,-1,-3.8452618675099046,-3.8452618675099046,0
-3.8452618675099046,1,-2.904711639752577,-2.904711639752577,0
-2.904711639752577,1,-2.032676424587501,-2.032676424587501,0
-2.032676424587501,1,-1.145096434282199,-1.145096434282199,0
-1.145096434282199,1,-0.22802847171833598,-0.22802847171833598,0
-0.22802847171833598,-1,-1.1688713698730262,-1.1688713698730262,0
-1.1688713698730262,-1,-2.2069950986003137,-2.2069950986003137,0
-2.2069950986003137,-1,-3.2277112675097177,-3.2277112675097177,0
-3.2277112675097177,-1,-4.100702464984228,-4.100702464984228,0
-4.100702464984228,-1,-4.971201749990386,-4.971201749990386,0
-4.971201749990386,-1,-5.99941424430416,-5.99941424430416,0
-5.99941424430416,-1,-7.062500595372501,-7.062500595372501,1
4.928144622555386,-1,-4.044363727820644,4.044363727820644,0
4.044363727820644,-1,-3.134493348941247,3.134493348941247,0
3.134493348941247,1,-4.040192408543256,4.040192408543256,0
4.040192408543256,1,-4.956408078941001,4.956408078941001,0
4.956408078941001,-1,-3.887360307784359,3.887360307784359,0
3.887360307784359,-1,-2.8277040148258936,2.8277040148258936,0
2.8277040148258936,-1,-1.646038004473983,1.646038004473983,0
1.646038004473983,1,-2.725042324886955,2.725042324886955,0
2.725042324886955,1,-3.679454051349753,3.679454051349753,0
3.679454051349753,-1,-2.725661476939505,2.725661476939505,0
2.725661476939505,1,-3.6940856761177954,3.6940856761177954,0
3.6940856761177954,-1,-2.6917890860863505,2.6917890860863505,0
2.6917890860863505,-1,-1.6232704982452997,1.6232704982452997,0
1.6232704982452997,1,-2.620444722915476,2.620444722915476,0
2.620444722915476,-1,-1.5333201417340248,1.5333201417340248,0
1.5333201417340248,-1,-0.531236186456901,0.531236186456901,0
0.531236186456901,1,-1.6769584939634965,1.6769584939634965,0
1.6769584939634965,-1,-0.7290189657795969,0.7290189657795969,0
0.7290189657795969,-1,-0.24187584411776678,-0.24187584411776678,0
-0.24187584411776678,-1,-1.3738499259211663,-1.3738499259211663,0
3.1421089838286793,-1,-2.2109802582841565,2.2109802582841565,0
2.2109802582841565,1,-3.271954030617827,3.271954030617827,0
3.271954030617827,1,-4.41386047195358,4.41386047195358,0
4.41386047195358,1,-5.218901454680976,5.218901454680976,0
5.218901454680976,-1,-4.285623348611429,4.285623348611429,0
4.285623348611429,1,-5.383996953001785,5.383996953001785,0
5.383996953001785,1,-6.250124582388228,6.250124582388228,1
-2.376841498344654,-1,-3.465408316745296,-3.465408316745296,0
-3.465408316745296,-1,-4.392784329418199,-4.392784329418199,0
-4.392784329418199,1,-3.4891434699202715,-3.4891434699202715,0
-3.4891434699202715,1,-2.4690379711892145,-2.4690379711892145,0
-2.4690379711892145,1,-1.5035922453309636,-1.5035922453309636,0
-1.5035922453309636,1,-0.6108158406664942,-0.6108158406664942,0
-0.6108158406664942,1,-0.4724111181909266,0.4724111181909266,0
0.4724111181909266,1,-1.543088156897116,1.543088156897116,0
1.543088156897116,1,-2.407523226570314,2.407523226570314,0
2.407523226570314,-1,-1.4556675728014967,1.4556675728014967,0
1.4556675728014967,-1,-0.4891935722964339,0.4891935722964339,0
0.4891935722964339,1,-1.5729392925322851,1.5729392925322851,0
1.5729392925322851,-1,-0.5896174863978494,0.5896174863978494,0
0.5896174863978494,1,-1.7323011005734146,1.7323011005734146,0
1.7323011005734146,-1,-0.7196350124203371,0.7196350124203371,0
0.7196350124203371,-1,-0.30757442732807955,-0.30757442732807955,0
-0.30757442732807955,-1,-1.4050535150878636,-1.4050535150878636,0
-1.4050535150878636,-1,-2.4984477058296646,-2.4984477058296646,0
-2.4984477058296646,1,-1.6008962057312084,-1.6008962057312084,0
-1.6008962057312084,1,-0.5790562411901311,-0.5790562411901311,0
-4.907576854189219,-1,-5.9344867860568655,-5.9344867860568655,0
-5.9344867860568655,1,-5.02713811153484,-5.02713811153484,0
-5.02713811153484,-1,-6.080492474117148,-6.080492474117148,1
0.890389406083405,-1,-0.1951798139339678,-0.1951798139339678,0
-0.1951798139339678,1,-0.7175658483884813,0.7175658483884813,0
0.7175658483884813,-1,-0.0655070780989504,-0.0655070780989504,0
-0.0655070780989504,-1,-1.0820752109900873,-1.0820752109900873,0
-1.0820752109900873,-1,-2.0887118431671925,-2.0887118431671925,0
-2.0887118431671925,1,-1.0964571438938198,-1.0964571438938198,0
-1.0964571438938198,-1,-1.9411742118739352,-1.9411742118739352,0
-1.9411742118739352,-1,-3.1025081520488818,-3.1025081520488818,0
-3.1025081520488818,1,-2.108498104480308,-2.108498104480308,0
-2.108498104480308,1,-1.2707695095148925,-1.2707695095148925,0
-1.2707695095148925,1,-0.5087509377579287,-0.5087509377579287,0
-0.5087509377579287,1,-0.4178250674729071,0.4178250674729071,0
0.4178250674729071,-1,-0.5409585478767426,-0.5409585478767426,0
-0.5409585478767426,1,-0.37926337951583833,0.37926337951583833,0
0.37926337951583833,-1,-0.5811601053316493,-0.5811601053316493,0
-0.5811601053316493,1,-0.4294875251188334,0.4294875251188334,0
0.4294875251188334,-1,-0.5844190347280873,-0.5844190347280873,0
-0.5844190347280873,1,-0.5420773212490785,0.5420773212490785,0
0.5420773212490785,-1,-0.5175263337356747,-0.5175263337356747,0
-0.5175263337356747,1,-0.5205392084003531,0.5205392084003531,0
0.12103855463799196,1,-1.043911612970244,1.043911612970244,0
1.043911612970244,-1,-0.006379352033557988,-0.006379352033557988,0
-0.006379352033557988,-1,-1.1109488491213493,-1.1109488491213493,0
-1.1109488491213493,1,-0.13184064485843644,-0.13184064485843644,0
-0.13184064485843644,1,-0.8274577659608865,0.8274577659608865,0
0.8274577659608865,1,-2.01253588020446,2.01253588020446,0
2.01253588020446,-1,-0.8959384616364141,0.8959384616364141,0
0.8959384616364141,1,-1.9062075133112728,1.9062075133112728,0
1.9062075133112728,-1,-0.9309921415014553,0.9309921415014553,0
0.9309921415014553,1,-1.8239600866362715,1.8239600866362715,0
1.8239600866362715,1,-2.8926428361815555,2.8926428361815555,0
2.8926428361815555,-1,-1.8528101348933927,1.8528101348933927,0
1.8528101348933927,1,-2.603571169735086,2.603571169735086,0
2.603571169735086,1,-3.6695561309455424,3.6695561309455424,0
3.6695561309455424,-1,-2.557862042535306,2.557862042535306,0
2.557862042535306,-1,-1.453084547921396,1.453084547921396,0
1.453084547921396,-1,-0.5218747562106358,0.5218747562106358,0
0.5218747562106358,1,-1.4871586079687908,1.4871586079687908,0
1.4871586079687908,-1,-0.5789358230239409,0.5789358230239409,0
0.5789358230239409,1,-1.699952432560473,1.699952432560473,0
2.987491489520008,1,-4.056105681944184,4.056105681944184,0
4.056105681944184,1,-4.914924859870052,4.914924859870052,0
4.914924859870052,1,-6.063281184032648,6.063281184032648,1
-1.9074388952671448,-1,-2.9284146483425957,-2.9284146483425957,0
-2.9284146483425957,-1,-3.8440356457544382,-3.8440356457544382,0
-3.8440356457544382,1,-2.812426863543545,-2.812426863543545,0
-2.812426863543545,1,-1.8794811796852133,-1.8794811796852133,0
-1.8794811796852133,-1,-2.8946209288793545,-2.8946209288793545,0
-2.8946209288793545,1,-2.10997974017381,-2.10997974017381,0
-2.10997974017381,-1,-3.0875377363355847,-3.0875377363355847,0
-3.0875377363355847,-1,-4.052576203232746,-4.052576203232746,0
-4.052576203232746,1,-3.039226261326609,-3.039226261326609,0
-3.039226261326609,-1,-4.336556878455865,-4.336556878455865,0
-4.336556878455865,-1,-5.4631205229648465,-5.4631205229648465,0
-5.4631205229648465,-1,-6.537929621249713,-6.537929621249713,1
-2.464938110749854,1,-1.4357722174309493,-1.4357722174309493,0
-1.4357722174309493,1,-0.4119252015394946,-0.4119252015394946,0
-0.4119252015394946,1,-0.646867625260292,0.646867625260292,0
0.646867625260292,-1,-0.24380103687287613,-0.24380103687287613,0
-0.24380103687287613,-1,-1.1681962592747952,-1.1681962592747952,0
-1.1681962592747952,-1,-2.2179336742398243,-2.2179336742398243,0
-2.2179336742398243,1,-1.136596571976882,-1.136596571976882,0
-1.136596571976882,-1,-2.127442007572409,-2.127442007572409,0
-2.127442007572409,-1,-3.0529167846905887,-3.0529167846905887,0
-3.0529167846905887,-1,-3.9726800414010004,-3.9726800414010004,0
-3.9726800414010004,-1,-4.809667466800017,-4.809667466800017,0
-4.809667466800017,1,-3.8451265300503157,-3.8451265300503157,0
-3.8451265300503157,1,-2.899681790324004,-2.899681790324004,0
-2.899681790324004,1,-1.8549654490154321,-1.8549654490154321,0
-1.8549654490154321,-1,-2.736713757248401,-2.736713757248401,0
-2.736713757248401,1,-1.7309073742459573,-1.7309073742459573,0
-1.7309073742459573,-1,-2.6061361450599754,-2.6061361450599754,0
-2.6061361450599754,1,-1.5371303110791088,-1.5371303110791088,0
-1.5371303110791088,-1,-2.5572518588683177,-2.5572518588683177,0
-2.5572518588683177,1,-1.5009183085624271,-1.5009183085624271,0
-3.608033865831144,1,-2.6515165449579174,-2.6515165449579174,0
-2.6515165449579174,-1,-3.557095060932736,-3.557095060932736,0
-3.557095060932736,-1,-4.537578856218555,-4.537578856218555,0
-4.537578856218555,-1,-5.371053632824085,-5.371053632824085,0
-5.371053632824085,1,-4.388924321280435,-4.388924321280435,0
-4.388924321280435,1,-3.326442538975048,-3.326442538975048,0
-3.326442538975048,1,-2.245948281611313,-2.245948281611313,0
-2.245948281611313,1,-1.2556828785005865,-1.2556828785005865,0
-1.2556828785005865,1,-0.17780544770280823,-0.17780544770280823,0
-0.17780544770280823,1,-0.7627272535809748,0.7627272535809748,0
0.7627272535809748,1,-1.720470411678853,1.720470411678853,0
1.720470411678853,-1,-0.5892215426452216,0.5892215426452216,0
