destination = 10.0.0.9, prefixLength = 32, nextHop = 10.0.0.9, metric = 1, interface = wlan0
destination = 10.0.29.250, prefixLength = 32, nextHop = 10.0.29.250, metric = 1, interface = wlan0
destination = 10.0.29.250, prefixLength = 32, nextHop = 10.0.29.250, metric = 1, interface = wlan0
destination = 10.0.40.194, prefixLength = 32, nextHop = 10.0.40.194, metric = 1, interface = wlan0
destination = 10.0.18.99, prefixLength = 32, nextHop = 10.0.18.99, metric = 1, interface = wlan0
destination = 10.0.18.237, prefixLength = 32, nextHop = 10.0.18.237, metric = 1, interface = wlan0
destination = 10.0.18.237, prefixLength = 32, nextHop = 10.0.18.237, metric = 1, interface = wlan0
destination = 10.0.18.237, prefixLength = 32, nextHop = 10.0.18.237, metric = 1, interface = wlan0
destination = 10.0.18.237, prefixLength = 32, nextHop = 10.0.18.237, metric = 1, interface = wlan0
destination = 10.0.18.237, prefixLength = 32, nextHop = 10.0.18.237, metric = 1, interface = wlan0
destination = 10.0.18.237, prefixLength = 32, nextHop = 10.0.18.237, metric = 1, interface = wlan0
destination = 10.0.18.237, prefixLength = 32, nextHop = 10.0.18.237, metric = 1, interface = wlan0
destination = 10.0.18.237, prefixLength = 32, nextHop = 10.0.18.237, metric = 1, interface = wlan0
destination = 10.0.18.237, prefixLength = 32, nextHop = 10.0.18.237, metric = 1, interface = wlan0
destination = 10.0.18.237, prefixLength = 32, nextHop = 10.0.18.237, metric = 1, interface = wlan0
destination = 10.0.18.237, prefixLength = 32, nextHop = 10.0.18.237, metric = 1, interface = wlan0
destination = 10.0.18.237, prefixLength = 32, nextHop = 10.0.18.237, metric = 1, interface = wlan0
destination = 10.0.33.192, prefixLength = 32, nextHop = 10.0.33.192, metric = 1, interface = wlan0
destination = 10.0.33.192, prefixLength = 32, nextHop = 10.0.33.192, metric = 1, interface = wlan0
destination = 10.0.33.192, prefixLength = 32, nextHop = 10.0.33.192, metric = 1, interface = wlan0
destination = 10.0.33.192, prefixLength = 32, nextHop = 10.0.33.192, metric = 1, interface = wlan0
destination = 10.0.33.192, prefixLength = 32, nextHop = 10.0.33.192, metric = 1, interface = wlan0
destination = 10.0.33.192, prefixLength = 32, nextHop = 10.0.33.192, metric = 1, interface = wlan0
destination = 10.0.33.192, prefixLength = 32, nextHop = 10.0.33.192, metric = 1, interface = wlan0
destination = 10.0.33.192, prefixLength = 32, nextHop = 10.0.33.192, metric = 1, interface = wlan0
destination = 10.0.33.192, prefixLength = 32, nextHop = 10.0.33.192, metric = 1, interface = wlan0
destination = 10.0.33.192, prefixLength = 32, nextHop = 10.0.33.192, metric = 1, interface = wlan0
destination = 10.0.33.192, prefixLength = 32, nextHop = 10.0.33.192, metric = 1, interface = wlan0
destination = 10.0.33.192, prefixLength = 32, nextHop = 10.0.33.192, metric = 1, interface = wlan0
destination = 10.0.33.192, prefixLength = 32, nextHop = 10.0.33.192, metric = 1, interface = wlan0
destination = 10.0.33.192, prefixLength = 32, nextHop = 10.0.33.192, metric = 1, interface = wlan0
destination = 10.0.33.192, prefixLength = 32, nextHop = 10.0.33.192, metric = 1, interface = wlan0
destination = 10.0.33.192, prefixLength = 32, nextHop = 10.0.33.192, metric = 1, interface = wlan0
destination = 10.0.22.41, prefixLength = 32, nextHop = 10.0.22.41, metric = 1, interface = wlan0
destination = 10.0.22.41, prefixLength = 32, nextHop = 10.0.22.41, metric = 1, interface = wlan0
destination = 10.0.22.41, prefixLength = 32, nextHop = 10.0.22.41, metric = 1, interface = wlan0
destination = 10.0.46.176, prefixLength = 32, nextHop = 10.0.46.176, metric = 1, interface = wlan0
destination = 10.0.46.176, prefixLength = 32, nextHop = 10.0.46.176, metric = 1, interface = wlan0
destination = 10.0.46.176, prefixLength = 32, nextHop = 10.0.46.176, metric = 1, interface = wlan0
destination = 10.0.46.176, prefixLength = 32, nextHop = 10.0.46.176, metric = 1, interface = wlan0
destination = 10.0.46.176, prefixLength = 32, nextHop = 10.0.46.176, metric = 1, interface = wlan0
destination = 10.0.46.176, prefixLength = 32, nextHop = 10.0.46.176, metric = 1, interface = wlan0
destination = 10.0.46.176, prefixLength = 32, nextHop = 10.0.46.176, metric = 1, interface = wlan0
destination = 10.0.46.176, prefixLength = 32, nextHop = 10.0.46.176, metric = 1, interface = wlan0
destination = 10.0.46.176, prefixLength = 32, nextHop = 10.0.46.176, metric = 1, interface = wlan0
destination = 10.0.46.176, prefixLength = 32, nextHop = 10.0.46.176, metric = 1, interface = wlan0
destination = 10.0.46.176, prefixLength = 32, nextHop = 10.0.46.176, metric = 1, interface = wlan0
destination = 10.0.46.176, prefixLength = 32, nextHop = 10.0.46.176, metric = 1, interface = wlan0
destination = 10.0.46.176, prefixLength = 32, nextHop = 10.0.46.176, metric = 1, interface = wlan0
destination = 10.0.46.176, prefixLength = 32, nextHop = 10.0.46.176, metric = 1, interface = wlan0
destination = 10.0.46.176, prefixLength = 32, nextHop = 10.0.46.176, metric = 1, interface = wlan0
destination = 10.0.46.176, prefixLength = 32, nextHop = 10.0.46.176, metric = 1, interface = wlan0
destination = 10.0.46.176, prefixLength = 32, nextHop = 10.0.46.176, metric = 1, interface = wlan0
destination = 10.0.46.176, prefixLength = 32, nextHop = 10.0.46.176, metric = 1, interface = wlan0
destination = 10.0.46.176, prefixLength = 32, nextHop = 10.0.46.176, metric = 1, interface = wlan0
destination = 10.0.46.176, prefixLength = 32, nextHop = 10.0.46.176, metric = 1, interface = wlan0
destination = 10.0.14.19, prefixLength = 32, nextHop = 10.0.14.19, metric = 1, interface = wlan0
destination = 10.0.14.19, prefixLength = 32, nextHop = 10.0.14.19, metric = 1, interface = wlan0
destination = 10.0.14.19, prefixLength = 32, nextHop = 10.0.14.19, metric = 1, interface = wlan0
destination = 10.0.14.19, prefixLength = 32, nextHop = 10.0.14.19, metric = 1, interface = wlan0
destination = 10.0.14.19, prefixLength = 32, nextHop = 10.0.14.19, metric = 1, interface = wlan0
destination = 10.0.14.19, prefixLength = 32, nextHop = 10.0.14.19, metric = 1, interface = wlan0
destination = 10.0.14.19, prefixLength = 32, nextHop = 10.0.14.19, metric = 1, interface = wlan0
destination = 10.0.14.19, prefixLength = 32, nextHop = 10.0.14.19, metric = 1, interface = wlan0
destination = 10.0.14.19, prefixLength = 32, nextHop = 10.0.14.19, metric = 1, interface = wlan0
destination = 10.0.14.19, prefixLength = 32, nextHop = 10.0.14.19, metric = 1, interface = wlan0
destination = 10.0.14.19, prefixLength = 32, nextHop = 10.0.14.19, metric = 1, interface = wlan0
destination = 10.0.14.19, prefixLength = 32, nextHop = 10.0.14.19, metric = 1, interface = wlan0
destination = 10.0.14.19, prefixLength = 32, nextHop = 10.0.14.19, metric = 1, interface = wlan0
destination = 10.0.14.19, prefixLength = 32, nextHop = 10.0.14.19, metric = 1, interface = wlan0
destination = 10.0.14.19, prefixLength = 32, nextHop = 10.0.14.19, metric = 1, interface = wlan0
destination = 10.0.14.19, prefixLength = 32, nextHop = 10.0.14.19, metric = 1, interface = wlan0
destination = 10.0.14.19, prefixLength = 32, nextHop = 10.0.14.19, metric = 1, interface = wlan0
destination = 10.0.43.116, prefixLength = 32, nextHop = 10.0.43.116, metric = 1, interface = wlan0
destination = 10.0.43.116, prefixLength = 32, nextHop = 10.0.43.116, metric = 1, interface = wlan0
destination = 10.0.43.116, prefixLength = 32, nextHop = 10.0.43.116, metric = 1, interface = wlan0
destination = 10.0.43.116, prefixLength = 32, nextHop = 10.0.43.116, metric = 1, interface = wlan0
destination = 10.0.43.116, prefixLength = 32, nextHop = 10.0.43.116, metric = 1, interface = wlan0
destination = 10.0.43.116, prefixLength = 32, nextHop = 10.0.43.116, metric = 1, interface = wlan0
destination = 10.0.43.116, prefixLength = 32, nextHop = 10.0.43.116, metric = 1, interface = wlan0
destination = 10.0.43.116, prefixLength = 32, nextHop = 10.0.43.116, metric = 1, interface = wlan0
destination = 10.0.43.116, prefixLength = 32, nextHop = 10.0.43.116, metric = 1, interface = wlan0
destination = 10.0.43.116, prefixLength = 32, nextHop = 10.0.43.116, metric = 1, interface = wlan0
destination = 10.0.43.116, prefixLength = 32, nextHop = 10.0.43.116, metric = 1, interface = wlan0
destination = 10.0.43.116, prefixLength = 32, nextHop = 10.0.43.116, metric = 1, interface = wlan0
destination = 10.0.43.116, prefixLength = 32, nextHop = 10.0.43.116, metric = 1, interface = wlan0
destination = 10.0.43.116, prefixLength = 32, nextHop = 10.0.43.116, metric = 1, interface = wlan0
destination = 10.0.43.116, prefixLength = 32, nextHop = 10.0.43.116, metric = 1, interface = wlan0
destination = 10.0.43.116, prefixLength = 32, nextHop = 10.0.43.116, metric = 1, interface = wlan0
destination = 10.0.43.116, prefixLength = 32, nextHop = 10.0.43.116, metric = 1, interface = wlan0
destination = 10.0.43.116, prefixLength = 32, nextHop = 10.0.43.116, metric = 1, interface = wlan0
destination = 10.0.43.116, prefixLength = 32, nextHop = 10.0.43.116, metric = 1, interface = wlan0
destination = 10.0.43.116, prefixLength = 32, nextHop = 10.0.43.116, metric = 1, interface = wlan0
destination = 10.0.43.116, prefixLength = 32, nextHop = 10.0.43.116, metric = 1, interface = wlan0
destination = 10.0.43.116, prefixLength = 32, nextHop = 10.0.43.116, metric = 1, interface = wlan0
destination = 10.0.43.116, prefixLength = 32, nextHop = 10.0.43.116, metric = 1, interface = wlan0
destination = 10.0.43.116, prefixLength = 32, nextHop = 10.0.43.116, metric = 1, interface = wlan0
destination = 10.0.43.116, prefixLength = 32, nextHop = 10.0.43.116, metric = 1, interface = wlan0
destination = 10.0.43.116, prefixLength = 32, nextHop = 10.0.43.116, metric = 1, interface = wlan0
destination = 10.0.43.116, prefixLength = 32, nextHop = 10.0.43.116, metric = 1, interface = wlan0
destination = 10.0.43.116, prefixLength = 32, nextHop = 10.0.43.116, metric = 1, interface = wlan0
destination = 10.0.21.21, prefixLength = 32, nextHop = 10.0.21.21, metric = 1, interface = wlan0
destination = 10.0.0.9, prefixLength = 32, nextHop = 10.0.21.21, metric = 5, interface = wlan0
destination = 10.0.21.21, prefixLength = 32, nextHop = 10.0.21.21, metric = 1, interface = wlan0
destination = 10.0.21.21, prefixLength = 32, nextHop = 10.0.21.21, metric = 1, interface = wlan0
destination = 10.0.40.125, prefixLength = 32, nextHop = 10.0.40.125, metric = 1, interface = wlan0
destination = 10.0.40.125, prefixLength = 32, nextHop = 10.0.40.125, metric = 1, interface = wlan0
destination = 10.0.40.125, prefixLength = 32, nextHop = 10.0.40.125, metric = 1, interface = wlan0
destination = 10.0.40.125, prefixLength = 32, nextHop = 10.0.40.125, metric = 1, interface = wlan0
destination = 10.0.40.125, prefixLength = 32, nextHop = 10.0.40.125, metric = 1, interface = wlan0
destination = 10.0.40.125, prefixLength = 32, nextHop = 10.0.40.125, metric = 1, interface = wlan0
destination = 10.0.40.125, prefixLength = 32, nextHop = 10.0.40.125, metric = 1, interface = wlan0
destination = 10.0.40.125, prefixLength = 32, nextHop = 10.0.40.125, metric = 1, interface = wlan0
destination = 10.0.40.125, prefixLength = 32, nextHop = 10.0.40.125, metric = 1, interface = wlan0
destination = 10.0.40.125, prefixLength = 32, nextHop = 10.0.40.125, metric = 1, interface = wlan0
destination = 10.0.40.125, prefixLength = 32, nextHop = 10.0.40.125, metric = 1, interface = wlan0
destination = 10.0.40.125, prefixLength = 32, nextHop = 10.0.40.125, metric = 1, interface = wlan0
destination = 10.0.40.125, prefixLength = 32, nextHop = 10.0.40.125, metric = 1, interface = wlan0
destination = 10.0.40.125, prefixLength = 32, nextHop = 10.0.40.125, metric = 1, interface = wlan0
destination = 10.0.40.125, prefixLength = 32, nextHop = 10.0.40.125, metric = 1, interface = wlan0
destination = 10.0.40.125, prefixLength = 32, nextHop = 10.0.40.125, metric = 1, interface = wlan0
destination = 10.0.40.125, prefixLength = 32, nextHop = 10.0.40.125, metric = 1, interface = wlan0
destination = 10.0.8.175, prefixLength = 32, nextHop = 10.0.8.175, metric = 1, interface = wlan0
destination = 10.0.8.175, prefixLength = 32, nextHop = 10.0.8.175, metric = 1, interface = wlan0
destination = 10.0.8.175, prefixLength = 32, nextHop = 10.0.8.175, metric = 1, interface = wlan0
destination = 10.0.8.175, prefixLength = 32, nextHop = 10.0.8.175, metric = 1, interface = wlan0
destination = 10.0.8.175, prefixLength = 32, nextHop = 10.0.8.175, metric = 1, interface = wlan0
destination = 10.0.8.175, prefixLength = 32, nextHop = 10.0.8.175, metric = 1, interface = wlan0
destination = 10.0.8.175, prefixLength = 32, nextHop = 10.0.8.175, metric = 1, interface = wlan0
destination = 10.0.8.175, prefixLength = 32, nextHop = 10.0.8.175, metric = 1, interface = wlan0
destination = 10.0.8.175, prefixLength = 32, nextHop = 10.0.8.175, metric = 1, interface = wlan0
destination = 10.0.8.175, prefixLength = 32, nextHop = 10.0.8.175, metric = 1, interface = wlan0
destination = 10.0.8.175, prefixLength = 32, nextHop = 10.0.8.175, metric = 1, interface = wlan0
destination = 10.0.45.156, prefixLength = 32, nextHop = 10.0.45.156, metric = 1, interface = wlan0
destination = 10.0.45.156, prefixLength = 32, nextHop = 10.0.45.156, metric = 1, interface = wlan0
destination = 10.0.7.17, prefixLength = 32, nextHop = 10.0.7.17, metric = 1, interface = wlan0
destination = 10.0.7.17, prefixLength = 32, nextHop = 10.0.7.17, metric = 1, interface = wlan0
destination = 10.0.7.17, prefixLength = 32, nextHop = 10.0.7.17, metric = 1, interface = wlan0
destination = 10.0.7.17, prefixLength = 32, nextHop = 10.0.7.17, metric = 1, interface = wlan0
destination = 10.0.7.17, prefixLength = 32, nextHop = 10.0.7.17, metric = 1, interface = wlan0
destination = 10.0.7.17, prefixLength = 32, nextHop = 10.0.7.17, metric = 1, interface = wlan0
destination = 10.0.7.17, prefixLength = 32, nextHop = 10.0.7.17, metric = 1, interface = wlan0
destination = 10.0.7.17, prefixLength = 32, nextHop = 10.0.7.17, metric = 1, interface = wlan0
destination = 10.0.7.17, prefixLength = 32, nextHop = 10.0.7.17, metric = 1, interface = wlan0
destination = 10.0.7.17, prefixLength = 32, nextHop = 10.0.7.17, metric = 1, interface = wlan0
destination = 10.0.7.17, prefixLength = 32, nextHop = 10.0.7.17, metric = 1, interface = wlan0
destination = 10.0.7.17, prefixLength = 32, nextHop = 10.0.7.17, metric = 1, interface = wlan0
destination = 10.0.7.17, prefixLength = 32, nextHop = 10.0.7.17, metric = 1, interface = wlan0
destination = 10.0.7.17, prefixLength = 32, nextHop = 10.0.7.17, metric = 1, interface = wlan0
destination = 10.0.7.17, prefixLength = 32, nextHop = 10.0.7.17, metric = 1, interface = wlan0
destination = 10.0.7.17, prefixLength = 32, nextHop = 10.0.7.17, metric = 1, interface = wlan0
destination = 10.0.7.17, prefixLength = 32, nextHop = 10.0.7.17, metric = 1, interface = wlan0
destination = 10.0.7.17, prefixLength = 32, nextHop = 10.0.7.17, metric = 1, interface = wlan0
destination = 10.0.7.17, prefixLength = 32, nextHop = 10.0.7.17, metric = 1, interface = wlan0
destination = 10.0.7.17, prefixLength = 32, nextHop = 10.0.7.17, metric = 1, interface = wlan0
destination = 10.0.7.17, prefixLength = 32, nextHop = 10.0.7.17, metric = 1, interface = wlan0
destination = 10.0.7.17, prefixLength = 32, nextHop = 10.0.7.17, metric = 1, interface = wlan0
destination = 10.0.7.17, prefixLength = 32, nextHop = 10.0.7.17, metric = 1, interface = wlan0
destination = 10.0.7.17, prefixLength = 32, nextHop = 10.0.7.17, metric = 1, interface = wlan0
destination = 10.0.7.17, prefixLength = 32, nextHop = 10.0.7.17, metric = 1, interface = wlan0
destination = 10.0.7.17, prefixLength = 32, nextHop = 10.0.7.17, metric = 1, interface = wlan0
destination = 10.0.7.17, prefixLength = 32, nextHop = 10.0.7.17, metric = 1, interface = wlan0
destination = 10.0.8.106, prefixLength = 32, nextHop = 10.0.8.106, metric = 1, interface = wlan0
destination = 10.0.8.106, prefixLength = 32, nextHop = 10.0.8.106, metric = 1, interface = wlan0
destination = 10.0.8.106, prefixLength = 32, nextHop = 10.0.8.106, metric = 1, interface = wlan0
destination = 10.0.8.106, prefixLength = 32, nextHop = 10.0.8.106, metric = 1, interface = wlan0
destination = 10.0.8.106, prefixLength = 32, nextHop = 10.0.8.106, metric = 1, interface = wlan0
destination = 10.0.8.106, prefixLength = 32, nextHop = 10.0.8.106, metric = 1, interface = wlan0
destination = 10.0.8.106, prefixLength = 32, nextHop = 10.0.8.106, metric = 1, interface = wlan0
destination = 10.0.8.106, prefixLength = 32, nextHop = 10.0.8.106, metric = 1, interface = wlan0
destination = 10.0.8.106, prefixLength = 32, nextHop = 10.0.8.106, metric = 1, interface = wlan0
destination = 10.0.8.106, prefixLength = 32, nextHop = 10.0.8.106, metric = 1, interface = wlan0
destination = 10.0.8.106, prefixLength = 32, nextHop = 10.0.8.106, metric = 1, interface = wlan0
destination = 10.0.8.106, prefixLength = 32, nextHop = 10.0.8.106, metric = 1, interface = wlan0
destination = 10.0.8.106, prefixLength = 32, nextHop = 10.0.8.106, metric = 1, interface = wlan0
destination = 10.0.8.106, prefixLength = 32, nextHop = 10.0.8.106, metric = 1, interface = wlan0
destination = 10.0.8.106, prefixLength = 32, nextHop = 10.0.8.106, metric = 1, interface = wlan0
destination = 10.0.8.106, prefixLength = 32, nextHop = 10.0.8.106, metric = 1, interface = wlan0
destination = 10.0.8.106, prefixLength = 32, nextHop = 10.0.8.106, metric = 1, interface = wlan0
destination = 10.0.8.106, prefixLength = 32, nextHop = 10.0.8.106, metric = 1, interface = wlan0
destination = 10.0.8.106, prefixLength = 32, nextHop = 10.0.8.106, metric = 1, interface = wlan0
destination = 10.0.8.106, prefixLength = 32, nextHop = 10.0.8.106, metric = 1, interface = wlan0
destination = 10.0.8.106, prefixLength = 32, nextHop = 10.0.8.106, metric = 1, interface = wlan0
destination = 10.0.50.187, prefixLength = 32, nextHop = 10.0.50.187, metric = 1, interface = wlan0
destination = 10.0.50.187, prefixLength = 32, nextHop = 10.0.50.187, metric = 1, interface = wlan0
destination = 10.0.50.187, prefixLength = 32, nextHop = 10.0.50.187, metric = 1, interface = wlan0
destination = 10.0.50.187, prefixLength = 32, nextHop = 10.0.50.187, metric = 1, interface = wlan0
destination = 10.0.0.9, prefixLength = 32, nextHop = 10.0.50.187, metric = 6, interface = wlan0
destination = 10.0.50.187, prefixLength = 32, nextHop = 10.0.50.187, metric = 1, interface = wlan0
destination = 10.0.50.187, prefixLength = 32, nextHop = 10.0.50.187, metric = 1, interface = wlan0
destination = 10.0.0.9, prefixLength = 32, nextHop = 10.0.50.187, metric = 6, interface = wlan0
destination = 10.0.50.187, prefixLength = 32, nextHop = 10.0.50.187, metric = 1, interface = wlan0
destination = 10.0.4.233, prefixLength = 32, nextHop = 10.0.4.233, metric = 1, interface = wlan0
destination = 10.0.4.233, prefixLength = 32, nextHop = 10.0.4.233, metric = 1, interface = wlan0
destination = 10.0.4.233, prefixLength = 32, nextHop = 10.0.4.233, metric = 1, interface = wlan0
destination = 10.0.29.181, prefixLength = 32, nextHop = 10.0.29.181, metric = 1, interface = wlan0
destination = 10.0.29.181, prefixLength = 32, nextHop = 10.0.29.181, metric = 1, interface = wlan0
destination = 10.0.29.181, prefixLength = 32, nextHop = 10.0.29.181, metric = 1, interface = wlan0
destination = 10.0.29.181, prefixLength = 32, nextHop = 10.0.29.181, metric = 1, interface = wlan0
destination = 10.0.29.181, prefixLength = 32, nextHop = 10.0.29.181, metric = 1, interface = wlan0
destination = 10.0.29.181, prefixLength = 32, nextHop = 10.0.29.181, metric = 1, interface = wlan0
destination = 10.0.14.226, prefixLength = 32, nextHop = 10.0.14.226, metric = 1, interface = wlan0
destination = 10.0.14.226, prefixLength = 32, nextHop = 10.0.14.226, metric = 1, interface = wlan0
destination = 10.0.14.226, prefixLength = 32, nextHop = 10.0.14.226, metric = 1, interface = wlan0
destination = 10.0.14.226, prefixLength = 32, nextHop = 10.0.14.226, metric = 1, interface = wlan0
destination = 10.0.14.226, prefixLength = 32, nextHop = 10.0.14.226, metric = 1, interface = wlan0
destination = 10.0.14.226, prefixLength = 32, nextHop = 10.0.14.226, metric = 1, interface = wlan0
destination = 10.0.14.226, prefixLength = 32, nextHop = 10.0.14.226, metric = 1, interface = wlan0
destination = 10.0.14.226, prefixLength = 32, nextHop = 10.0.14.226, metric = 1, interface = wlan0
destination = 10.0.14.226, prefixLength = 32, nextHop = 10.0.14.226, metric = 1, interface = wlan0
destination = 10.0.14.226, prefixLength = 32, nextHop = 10.0.14.226, metric = 1, interface = wlan0
destination = 10.0.14.226, prefixLength = 32, nextHop = 10.0.14.226, metric = 1, interface = wlan0
destination = 10.0.14.226, prefixLength = 32, nextHop = 10.0.14.226, metric = 1, interface = wlan0
destination = 10.0.14.226, prefixLength = 32, nextHop = 10.0.14.226, metric = 1, interface = wlan0
destination = 10.0.14.226, prefixLength = 32, nextHop = 10.0.14.226, metric = 1, interface = wlan0
destination = 10.0.14.226, prefixLength = 32, nextHop = 10.0.14.226, metric = 1, interface = wlan0
destination = 10.0.14.226, prefixLength = 32, nextHop = 10.0.14.226, metric = 1, interface = wlan0
destination = 10.0.14.226, prefixLength = 32, nextHop = 10.0.14.226, metric = 1, interface = wlan0
destination = 10.0.14.226, prefixLength = 32, nextHop = 10.0.14.226, metric = 1, interface = wlan0
destination = 10.0.14.226, prefixLength = 32, nextHop = 10.0.14.226, metric = 1, interface = wlan0
destination = 10.0.14.226, prefixLength = 32, nextHop = 10.0.14.226, metric = 1, interface = wlan0
destination = 10.0.14.226, prefixLength = 32, nextHop = 10.0.14.226, metric = 1, interface = wlan0
destination = 10.0.14.226, prefixLength = 32, nextHop = 10.0.14.226, metric = 1, interface = wlan0
destination = 10.0.14.226, prefixLength = 32, nextHop = 10.0.14.226, metric = 1, interface = wlan0
destination = 10.0.14.226, prefixLength = 32, nextHop = 10.0.14.226, metric = 1, interface = wlan0
destination = 10.0.13.68, prefixLength = 32, nextHop = 10.0.13.68, metric = 1, interface = wlan0
destination = 10.0.13.68, prefixLength = 32, nextHop = 10.0.13.68, metric = 1, interface = wlan0
destination = 10.0.13.68, prefixLength = 32, nextHop = 10.0.13.68, metric = 1, interface = wlan0
destination = 10.0.13.68, prefixLength = 32, nextHop = 10.0.13.68, metric = 1, interface = wlan0
destination = 10.0.13.68, prefixLength = 32, nextHop = 10.0.13.68, metric = 1, interface = wlan0
destination = 10.0.13.68, prefixLength = 32, nextHop = 10.0.13.68, metric = 1, interface = wlan0
destination = 10.0.13.68, prefixLength = 32, nextHop = 10.0.13.68, metric = 1, interface = wlan0
destination = 10.0.13.68, prefixLength = 32, nextHop = 10.0.13.68, metric = 1, interface = wlan0
destination = 10.0.13.68, prefixLength = 32, nextHop = 10.0.13.68, metric = 1, interface = wlan0
destination = 10.0.13.68, prefixLength = 32, nextHop = 10.0.13.68, metric = 1, interface = wlan0
destination = 10.0.13.68, prefixLength = 32, nextHop = 10.0.13.68, metric = 1, interface = wlan0
destination = 10.0.13.68, prefixLength = 32, nextHop = 10.0.13.68, metric = 1, interface = wlan0
destination = 10.0.13.68, prefixLength = 32, nextHop = 10.0.13.68, metric = 1, interface = wlan0
destination = 10.0.13.68, prefixLength = 32, nextHop = 10.0.13.68, metric = 1, interface = wlan0
destination = 10.0.13.68, prefixLength = 32, nextHop = 10.0.13.68, metric = 1, interface = wlan0
destination = 10.0.13.68, prefixLength = 32, nextHop = 10.0.13.68, metric = 1, interface = wlan0
destination = 10.0.13.68, prefixLength = 32, nextHop = 10.0.13.68, metric = 1, interface = wlan0
destination = 10.0.13.68, prefixLength = 32, nextHop = 10.0.13.68, metric = 1, interface = wlan0
destination = 10.0.13.68, prefixLength = 32, nextHop = 10.0.13.68, metric = 1, interface = wlan0
destination = 10.0.13.68, prefixLength = 32, nextHop = 10.0.13.68, metric = 1, interface = wlan0
destination = 10.0.13.68, prefixLength = 32, nextHop = 10.0.13.68, metric = 1, interface = wlan0
destination = 10.0.13.68, prefixLength = 32, nextHop = 10.0.13.68, metric = 1, interface = wlan0
destination = 10.0.13.68, prefixLength = 32, nextHop = 10.0.13.68, metric = 1, interface = wlan0
destination = 10.0.13.68, prefixLength = 32, nextHop = 10.0.13.68, metric = 1, interface = wlan0
destination = 10.0.13.68, prefixLength = 32, nextHop = 10.0.13.68, metric = 1, interface = wlan0
destination = 10.0.42.27, prefixLength = 32, nextHop = 10.0.42.27, metric = 1, interface = wlan0
destination = 10.0.42.27, prefixLength = 32, nextHop = 10.0.42.27, metric = 1, interface = wlan0
destination = 10.0.42.27, prefixLength = 32, nextHop = 10.0.42.27, metric = 1, interface = wlan0
destination = 10.0.42.27, prefixLength = 32, nextHop = 10.0.42.27, metric = 1, interface = wlan0
destination = 10.0.42.27, prefixLength = 32, nextHop = 10.0.42.27, metric = 1, interface = wlan0
destination = 10.0.42.27, prefixLength = 32, nextHop = 10.0.42.27, metric = 1, interface = wlan0
destination = 10.0.42.27, prefixLength = 32, nextHop = 10.0.42.27, metric = 1, interface = wlan0
destination = 10.0.42.27, prefixLength = 32, nextHop = 10.0.42.27, metric = 1, interface = wlan0
destination = 10.0.42.27, prefixLength = 32, nextHop = 10.0.42.27, metric = 1, interface = wlan0
destination = 10.0.42.27, prefixLength = 32, nextHop = 10.0.42.27, metric = 1, interface = wlan0
destination = 10.0.42.27, prefixLength = 32, nextHop = 10.0.42.27, metric = 1, interface = wlan0
destination = 10.0.42.27, prefixLength = 32, nextHop = 10.0.42.27, metric = 1, interface = wlan0
destination = 10.0.42.27, prefixLength = 32, nextHop = 10.0.42.27, metric = 1, interface = wlan0
destination = 10.0.42.27, prefixLength = 32, nextHop = 10.0.42.27, metric = 1, interface = wlan0
destination = 10.0.42.27, prefixLength = 32, nextHop = 10.0.42.27, metric = 1, interface = wlan0
destination = 10.0.42.27, prefixLength = 32, nextHop = 10.0.42.27, metric = 1, interface = wlan0
destination = 10.0.42.27, prefixLength = 32, nextHop = 10.0.42.27, metric = 1, interface = wlan0
destination = 10.0.42.27, prefixLength = 32, nextHop = 10.0.42.27, metric = 1, interface = wlan0
destination = 10.0.42.27, prefixLength = 32, nextHop = 10.0.42.27, metric = 1, interface = wlan0
destination = 10.0.42.27, prefixLength = 32, nextHop = 10.0.42.27, metric = 1, interface = wlan0
destination = 10.0.42.27, prefixLength = 32, nextHop = 10.0.42.27, metric = 1, interface = wlan0
destination = 10.0.42.27, prefixLength = 32, nextHop = 10.0.42.27, metric = 1, interface = wlan0
destination = 10.0.42.27, prefixLength = 32, nextHop = 10.0.42.27, metric = 1, interface = wlan0
destination = 10.0.42.27, prefixLength = 32, nextHop = 10.0.42.27, metric = 1, interface = wlan0
destination = 10.0.42.27, prefixLength = 32, nextHop = 10.0.42.27, metric = 1, interface = wlan0
destination = 10.0.42.27, prefixLength = 32, nextHop = 10.0.42.27, metric = 1, interface = wlan0
destination = 10.0.17.148, prefixLength = 32, nextHop = 10.0.17.148, metric = 1, interface = wlan0
destination = 10.0.17.148, prefixLength = 32, nextHop = 10.0.17.148, metric = 1, interface = wlan0
destination = 10.0.17.148, prefixLength = 32, nextHop = 10.0.17.148, metric = 1, interface = wlan0
destination = 10.0.17.148, prefixLength = 32, nextHop = 10.0.17.148, metric = 1, interface = wlan0
destination = 10.0.17.148, prefixLength = 32, nextHop = 10.0.17.148, metric = 1, interface = wlan0
destination = 10.0.17.148, prefixLength = 32, nextHop = 10.0.17.148, metric = 1, interface = wlan0
destination = 10.0.17.148, prefixLength = 32, nextHop = 10.0.17.148, metric = 1, interface = wlan0
destination = 10.0.17.148, prefixLength = 32, nextHop = 10.0.17.148, metric = 1, interface = wlan0
destination = 10.0.17.148, prefixLength = 32, nextHop = 10.0.17.148, metric = 1, interface = wlan0
